,Year,Province,Sex,Age_group,Num_Person_Health,J_L_R_Dissatisfied,J_L_R_Going_to_school,J_L_R_not_worked_last_year,J_L_R_Job_leavers,J_L_R_Jobs_losers,J_L_R_Never_worked,J_L_R_Other_reasons,J_L_R_Own_illness_disability,J_L_R_Permanent_layoff,J_L_R_Personal_family_reasons,J_L_R_Retired,J_L_R_Temporary_layoff,Indicators_Health,class
5866,2019,Saskatchewan,Males,2,0.0,1100.0,3400.0,23600.0,9100.0,14500.0,6000.0,600.0,2000.0,13200.0,0.0,0.0,1200.0,"Perceived mental health, fair or poor",3
5867,2019,Saskatchewan,Males,2,67700.0,1100.0,3400.0,23600.0,9100.0,14500.0,6000.0,600.0,2000.0,13200.0,0.0,0.0,1200.0,"Perceived mental health, very good or excellent",3
5868,2019,Saskatchewan,Males,2,68300.0,1100.0,3400.0,23600.0,9100.0,14500.0,6000.0,600.0,2000.0,13200.0,0.0,0.0,1200.0,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",3
5869,2019,Saskatchewan,Males,2,86200.0,1100.0,3400.0,23600.0,9100.0,14500.0,6000.0,600.0,2000.0,13200.0,0.0,0.0,1200.0,"Sense of belonging to local community, somewhat strong or very strong",3
5870,2019,Saskatchewan,Males,3,26700.0,0.0,0.0,28400.0,4700.0,5600.0,1500.0,0.0,0.0,5000.0,0.0,3600.0,0.0,Arthritis (15 years and over),3
5871,2019,Saskatchewan,Males,3,0.0,0.0,0.0,28400.0,4700.0,5600.0,1500.0,0.0,0.0,5000.0,0.0,3600.0,0.0,Asthma,3
5872,2019,Saskatchewan,Males,3,41300.0,0.0,0.0,28400.0,4700.0,5600.0,1500.0,0.0,0.0,5000.0,0.0,3600.0,0.0,"Body mass index, adjusted self-reported, adult (18 years and over), obese",3
5873,2019,Saskatchewan,Males,3,45600.0,0.0,0.0,28400.0,4700.0,5600.0,1500.0,0.0,0.0,5000.0,0.0,3600.0,0.0,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",3
5874,2019,Saskatchewan,Males,3,0.0,0.0,0.0,28400.0,4700.0,5600.0,1500.0,0.0,0.0,5000.0,0.0,3600.0,0.0,"Cannabis frequency of use in the past months, daily or almost daily",3
5875,2019,Saskatchewan,Males,3,13800.0,0.0,0.0,28400.0,4700.0,5600.0,1500.0,0.0,0.0,5000.0,0.0,3600.0,0.0,"Cannabis use, past 12 months",3
5876,2019,Saskatchewan,Males,3,0.0,0.0,0.0,28400.0,4700.0,5600.0,1500.0,0.0,0.0,5000.0,0.0,3600.0,0.0,Chronic obstructive pulmonary disease (COPD; 35 years and over),3
5877,2019,Saskatchewan,Males,3,0.0,0.0,0.0,28400.0,4700.0,5600.0,1500.0,0.0,0.0,5000.0,0.0,3600.0,0.0,Contact with a medical doctor in the past 12 months,3
5878,2019,Saskatchewan,Males,3,19900.0,0.0,0.0,28400.0,4700.0,5600.0,1500.0,0.0,0.0,5000.0,0.0,3600.0,0.0,"Current smoker, daily",3
5879,2019,Saskatchewan,Males,3,23200.0,0.0,0.0,28400.0,4700.0,5600.0,1500.0,0.0,0.0,5000.0,0.0,3600.0,0.0,"Current smoker, daily or occasional",3
5880,2019,Saskatchewan,Males,3,21200.0,0.0,0.0,28400.0,4700.0,5600.0,1500.0,0.0,0.0,5000.0,0.0,3600.0,0.0,Diabetes,3
5881,2019,Saskatchewan,Males,3,16200.0,0.0,0.0,28400.0,4700.0,5600.0,1500.0,0.0,0.0,5000.0,0.0,3600.0,0.0,"Fruit and vegetable consumption, 5 times or more per day",3
5882,2019,Saskatchewan,Males,3,90000.0,0.0,0.0,28400.0,4700.0,5600.0,1500.0,0.0,0.0,5000.0,0.0,3600.0,0.0,Has a regular healthcare provider,3
5883,2019,Saskatchewan,Males,3,28700.0,0.0,0.0,28400.0,4700.0,5600.0,1500.0,0.0,0.0,5000.0,0.0,3600.0,0.0,Heavy drinking,3
5884,2019,Saskatchewan,Males,3,36700.0,0.0,0.0,28400.0,4700.0,5600.0,1500.0,0.0,0.0,5000.0,0.0,3600.0,0.0,High blood pressure,3
5885,2019,Saskatchewan,Males,3,38000.0,0.0,0.0,28400.0,4700.0,5600.0,1500.0,0.0,0.0,5000.0,0.0,3600.0,0.0,Influenza immunization in the past 12 months,3
5886,2019,Saskatchewan,Males,3,90900.0,0.0,0.0,28400.0,4700.0,5600.0,1500.0,0.0,0.0,5000.0,0.0,3600.0,0.0,"Life satisfaction, satisfied or very satisfied",3
5887,2019,Saskatchewan,Males,3,18200.0,0.0,0.0,28400.0,4700.0,5600.0,1500.0,0.0,0.0,5000.0,0.0,3600.0,0.0,Mood disorder,3
5888,2019,Saskatchewan,Males,3,22100.0,0.0,0.0,28400.0,4700.0,5600.0,1500.0,0.0,0.0,5000.0,0.0,3600.0,0.0,"Perceived health, fair or poor",3
5889,2019,Saskatchewan,Males,3,47400.0,0.0,0.0,28400.0,4700.0,5600.0,1500.0,0.0,0.0,5000.0,0.0,3600.0,0.0,"Perceived health, very good or excellent",3
5890,2019,Saskatchewan,Males,3,29200.0,0.0,0.0,28400.0,4700.0,5600.0,1500.0,0.0,0.0,5000.0,0.0,3600.0,0.0,"Perceived life stress, most days quite a bit or extremely stressful",3
5891,2019,Saskatchewan,Males,3,11300.0,0.0,0.0,28400.0,4700.0,5600.0,1500.0,0.0,0.0,5000.0,0.0,3600.0,0.0,"Perceived mental health, fair or poor",3
5892,2019,Saskatchewan,Males,3,66400.0,0.0,0.0,28400.0,4700.0,5600.0,1500.0,0.0,0.0,5000.0,0.0,3600.0,0.0,"Perceived mental health, very good or excellent",3
5893,2019,Saskatchewan,Males,3,60400.0,0.0,0.0,28400.0,4700.0,5600.0,1500.0,0.0,0.0,5000.0,0.0,3600.0,0.0,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",3
5894,2019,Saskatchewan,Males,3,69600.0,0.0,0.0,28400.0,4700.0,5600.0,1500.0,0.0,0.0,5000.0,0.0,3600.0,0.0,"Sense of belonging to local community, somewhat strong or very strong",3
5895,2019,Saskatchewan,Males,4,34800.0,0.0,0.0,106500.0,5800.0,3100.0,1800.0,0.0,0.0,3000.0,0.0,4700.0,0.0,Arthritis (15 years and over),3
5896,2019,Saskatchewan,Males,4,5500.0,0.0,0.0,106500.0,5800.0,3100.0,1800.0,0.0,0.0,3000.0,0.0,4700.0,0.0,Asthma,3
5897,2019,Saskatchewan,Males,4,31900.0,0.0,0.0,106500.0,5800.0,3100.0,1800.0,0.0,0.0,3000.0,0.0,4700.0,0.0,"Body mass index, adjusted self-reported, adult (18 years and over), obese",3
5898,2019,Saskatchewan,Males,4,25800.0,0.0,0.0,106500.0,5800.0,3100.0,1800.0,0.0,0.0,3000.0,0.0,4700.0,0.0,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",3
5899,2019,Saskatchewan,Males,4,2400.0,0.0,0.0,106500.0,5800.0,3100.0,1800.0,0.0,0.0,3000.0,0.0,4700.0,0.0,"Cannabis frequency of use in the past months, daily or almost daily",3
5900,2019,Saskatchewan,Males,4,4900.0,0.0,0.0,106500.0,5800.0,3100.0,1800.0,0.0,0.0,3000.0,0.0,4700.0,0.0,"Cannabis use, past 12 months",3
5901,2019,Saskatchewan,Males,4,6000.0,0.0,0.0,106500.0,5800.0,3100.0,1800.0,0.0,0.0,3000.0,0.0,4700.0,0.0,Chronic obstructive pulmonary disease (COPD; 35 years and over),3
5902,2019,Saskatchewan,Males,4,0.0,0.0,0.0,106500.0,5800.0,3100.0,1800.0,0.0,0.0,3000.0,0.0,4700.0,0.0,Contact with a medical doctor in the past 12 months,3
5903,2019,Saskatchewan,Males,4,5000.0,0.0,0.0,106500.0,5800.0,3100.0,1800.0,0.0,0.0,3000.0,0.0,4700.0,0.0,"Current smoker, daily",3
5904,2019,Saskatchewan,Males,4,6900.0,0.0,0.0,106500.0,5800.0,3100.0,1800.0,0.0,0.0,3000.0,0.0,4700.0,0.0,"Current smoker, daily or occasional",3
5905,2019,Saskatchewan,Males,4,17600.0,0.0,0.0,106500.0,5800.0,3100.0,1800.0,0.0,0.0,3000.0,0.0,4700.0,0.0,Diabetes,3
5906,2019,Saskatchewan,Males,4,13200.0,0.0,0.0,106500.0,5800.0,3100.0,1800.0,0.0,0.0,3000.0,0.0,4700.0,0.0,"Fruit and vegetable consumption, 5 times or more per day",3
5907,2019,Saskatchewan,Males,4,73300.0,0.0,0.0,106500.0,5800.0,3100.0,1800.0,0.0,0.0,3000.0,0.0,4700.0,0.0,Has a regular healthcare provider,3
5908,2019,Saskatchewan,Males,4,8300.0,0.0,0.0,106500.0,5800.0,3100.0,1800.0,0.0,0.0,3000.0,0.0,4700.0,0.0,Heavy drinking,3
5909,2019,Saskatchewan,Males,4,38800.0,0.0,0.0,106500.0,5800.0,3100.0,1800.0,0.0,0.0,3000.0,0.0,4700.0,0.0,High blood pressure,3
5910,2019,Saskatchewan,Males,4,41000.0,0.0,0.0,106500.0,5800.0,3100.0,1800.0,0.0,0.0,3000.0,0.0,4700.0,0.0,Influenza immunization in the past 12 months,3
5911,2019,Saskatchewan,Males,4,65700.0,0.0,0.0,106500.0,5800.0,3100.0,1800.0,0.0,0.0,3000.0,0.0,4700.0,0.0,"Life satisfaction, satisfied or very satisfied",3
5912,2019,Saskatchewan,Males,4,5100.0,0.0,0.0,106500.0,5800.0,3100.0,1800.0,0.0,0.0,3000.0,0.0,4700.0,0.0,Mood disorder,3
5913,2019,Saskatchewan,Males,4,18200.0,0.0,0.0,106500.0,5800.0,3100.0,1800.0,0.0,0.0,3000.0,0.0,4700.0,0.0,"Perceived health, fair or poor",3
5914,2019,Saskatchewan,Males,4,32100.0,0.0,0.0,106500.0,5800.0,3100.0,1800.0,0.0,0.0,3000.0,0.0,4700.0,0.0,"Perceived health, very good or excellent",3
5915,2019,Saskatchewan,Males,4,6500.0,0.0,0.0,106500.0,5800.0,3100.0,1800.0,0.0,0.0,3000.0,0.0,4700.0,0.0,"Perceived life stress, most days quite a bit or extremely stressful",3
5916,2019,Saskatchewan,Males,4,5200.0,0.0,0.0,106500.0,5800.0,3100.0,1800.0,0.0,0.0,3000.0,0.0,4700.0,0.0,"Perceived mental health, fair or poor",3
5917,2019,Saskatchewan,Males,4,46900.0,0.0,0.0,106500.0,5800.0,3100.0,1800.0,0.0,0.0,3000.0,0.0,4700.0,0.0,"Perceived mental health, very good or excellent",3
5918,2019,Saskatchewan,Males,4,34900.0,0.0,0.0,106500.0,5800.0,3100.0,1800.0,0.0,0.0,3000.0,0.0,4700.0,0.0,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",3
5919,2019,Saskatchewan,Males,4,60300.0,0.0,0.0,106500.0,5800.0,3100.0,1800.0,0.0,0.0,3000.0,0.0,4700.0,0.0,"Sense of belonging to local community, somewhat strong or very strong",3
5920,2020,Alberta,Females,1,20600.0,2000.0,35800.0,36600.0,49700.0,73000.0,111600.0,1800.0,1900.0,62200.0,0.0,0.0,10800.0,Arthritis (15 years and over),0
5921,2020,Alberta,Females,1,56400.0,2000.0,35800.0,36600.0,49700.0,73000.0,111600.0,1800.0,1900.0,62200.0,0.0,0.0,10800.0,Asthma,0
5922,2020,Alberta,Females,1,100600.0,2000.0,35800.0,36600.0,49700.0,73000.0,111600.0,1800.0,1900.0,62200.0,0.0,0.0,10800.0,"Body mass index, adjusted self-reported, adult (18 years and over), obese",0
5923,2020,Alberta,Females,1,129000.0,2000.0,35800.0,36600.0,49700.0,73000.0,111600.0,1800.0,1900.0,62200.0,0.0,0.0,10800.0,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",0
5924,2020,Alberta,Females,1,0.0,2000.0,35800.0,36600.0,49700.0,73000.0,111600.0,1800.0,1900.0,62200.0,0.0,0.0,10800.0,Breast milk feeding initiation,0
5925,2020,Alberta,Females,1,41700.0,2000.0,35800.0,36600.0,49700.0,73000.0,111600.0,1800.0,1900.0,62200.0,0.0,0.0,10800.0,"Cannabis frequency of use in the past months, daily or almost daily",0
5926,2020,Alberta,Females,1,161000.0,2000.0,35800.0,36600.0,49700.0,73000.0,111600.0,1800.0,1900.0,62200.0,0.0,0.0,10800.0,"Cannabis use, past 12 months",0
5927,2020,Alberta,Females,1,0.0,2000.0,35800.0,36600.0,49700.0,73000.0,111600.0,1800.0,1900.0,62200.0,0.0,0.0,10800.0,Chronic obstructive pulmonary disease (COPD; 35 years and over),0
5928,2020,Alberta,Females,1,0.0,2000.0,35800.0,36600.0,49700.0,73000.0,111600.0,1800.0,1900.0,62200.0,0.0,0.0,10800.0,Contact with a medical doctor in the past 12 months,0
5929,2020,Alberta,Females,1,35200.0,2000.0,35800.0,36600.0,49700.0,73000.0,111600.0,1800.0,1900.0,62200.0,0.0,0.0,10800.0,"Current smoker, daily",0
5930,2020,Alberta,Females,1,65000.0,2000.0,35800.0,36600.0,49700.0,73000.0,111600.0,1800.0,1900.0,62200.0,0.0,0.0,10800.0,"Current smoker, daily or occasional",0
5931,2020,Alberta,Females,1,0.0,2000.0,35800.0,36600.0,49700.0,73000.0,111600.0,1800.0,1900.0,62200.0,0.0,0.0,10800.0,Diabetes,0
5932,2020,Alberta,Females,1,0.0,2000.0,35800.0,36600.0,49700.0,73000.0,111600.0,1800.0,1900.0,62200.0,0.0,0.0,10800.0,"Exclusive breastfeeding, at least 6 months",0
5933,2020,Alberta,Females,1,138500.0,2000.0,35800.0,36600.0,49700.0,73000.0,111600.0,1800.0,1900.0,62200.0,0.0,0.0,10800.0,"Fruit and vegetable consumption, 5 times or more per day",0
5934,2020,Alberta,Females,1,446200.0,2000.0,35800.0,36600.0,49700.0,73000.0,111600.0,1800.0,1900.0,62200.0,0.0,0.0,10800.0,Has a regular healthcare provider,0
5935,2020,Alberta,Females,1,112300.0,2000.0,35800.0,36600.0,49700.0,73000.0,111600.0,1800.0,1900.0,62200.0,0.0,0.0,10800.0,Heavy drinking,0
5936,2020,Alberta,Females,1,0.0,2000.0,35800.0,36600.0,49700.0,73000.0,111600.0,1800.0,1900.0,62200.0,0.0,0.0,10800.0,High blood pressure,0
5937,2020,Alberta,Females,1,229500.0,2000.0,35800.0,36600.0,49700.0,73000.0,111600.0,1800.0,1900.0,62200.0,0.0,0.0,10800.0,Influenza immunization in the past 12 months,0
5938,2020,Alberta,Females,1,475700.0,2000.0,35800.0,36600.0,49700.0,73000.0,111600.0,1800.0,1900.0,62200.0,0.0,0.0,10800.0,"Life satisfaction, satisfied or very satisfied",0
5939,2020,Alberta,Females,1,67900.0,2000.0,35800.0,36600.0,49700.0,73000.0,111600.0,1800.0,1900.0,62200.0,0.0,0.0,10800.0,Mood disorder,0
5940,2020,Alberta,Females,1,54000.0,2000.0,35800.0,36600.0,49700.0,73000.0,111600.0,1800.0,1900.0,62200.0,0.0,0.0,10800.0,"Perceived health, fair or poor",0
5941,2020,Alberta,Females,1,352000.0,2000.0,35800.0,36600.0,49700.0,73000.0,111600.0,1800.0,1900.0,62200.0,0.0,0.0,10800.0,"Perceived health, very good or excellent",0
5942,2020,Alberta,Females,1,112100.0,2000.0,35800.0,36600.0,49700.0,73000.0,111600.0,1800.0,1900.0,62200.0,0.0,0.0,10800.0,"Perceived life stress, most days quite a bit or extremely stressful",0
5943,2020,Alberta,Females,1,63800.0,2000.0,35800.0,36600.0,49700.0,73000.0,111600.0,1800.0,1900.0,62200.0,0.0,0.0,10800.0,"Perceived mental health, fair or poor",0
5944,2020,Alberta,Females,1,304800.0,2000.0,35800.0,36600.0,49700.0,73000.0,111600.0,1800.0,1900.0,62200.0,0.0,0.0,10800.0,"Perceived mental health, very good or excellent",0
5945,2020,Alberta,Females,1,289900.0,2000.0,35800.0,36600.0,49700.0,73000.0,111600.0,1800.0,1900.0,62200.0,0.0,0.0,10800.0,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",0
5946,2020,Alberta,Females,1,328600.0,2000.0,35800.0,36600.0,49700.0,73000.0,111600.0,1800.0,1900.0,62200.0,0.0,0.0,10800.0,"Sense of belonging to local community, somewhat strong or very strong",0
5947,2020,Alberta,Females,2,53000.0,9600.0,6400.0,218900.0,52600.0,135800.0,69800.0,9100.0,6500.0,111900.0,15500.0,0.0,24000.0,Arthritis (15 years and over),0
5948,2020,Alberta,Females,2,51900.0,9600.0,6400.0,218900.0,52600.0,135800.0,69800.0,9100.0,6500.0,111900.0,15500.0,0.0,24000.0,Asthma,0
5949,2020,Alberta,Females,2,128600.0,9600.0,6400.0,218900.0,52600.0,135800.0,69800.0,9100.0,6500.0,111900.0,15500.0,0.0,24000.0,"Body mass index, adjusted self-reported, adult (18 years and over), obese",0
5950,2020,Alberta,Females,2,149900.0,9600.0,6400.0,218900.0,52600.0,135800.0,69800.0,9100.0,6500.0,111900.0,15500.0,0.0,24000.0,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",0
5951,2020,Alberta,Females,2,0.0,9600.0,6400.0,218900.0,52600.0,135800.0,69800.0,9100.0,6500.0,111900.0,15500.0,0.0,24000.0,Breast milk feeding initiation,0
5952,2020,Alberta,Females,2,22600.0,9600.0,6400.0,218900.0,52600.0,135800.0,69800.0,9100.0,6500.0,111900.0,15500.0,0.0,24000.0,"Cannabis frequency of use in the past months, daily or almost daily",0
5953,2020,Alberta,Females,2,113700.0,9600.0,6400.0,218900.0,52600.0,135800.0,69800.0,9100.0,6500.0,111900.0,15500.0,0.0,24000.0,"Cannabis use, past 12 months",0
5954,2020,Alberta,Females,2,0.0,9600.0,6400.0,218900.0,52600.0,135800.0,69800.0,9100.0,6500.0,111900.0,15500.0,0.0,24000.0,Chronic obstructive pulmonary disease (COPD; 35 years and over),0
5955,2020,Alberta,Females,2,0.0,9600.0,6400.0,218900.0,52600.0,135800.0,69800.0,9100.0,6500.0,111900.0,15500.0,0.0,24000.0,Contact with a medical doctor in the past 12 months,0
5956,2020,Alberta,Females,2,55400.0,9600.0,6400.0,218900.0,52600.0,135800.0,69800.0,9100.0,6500.0,111900.0,15500.0,0.0,24000.0,"Current smoker, daily",0
5957,2020,Alberta,Females,2,60600.0,9600.0,6400.0,218900.0,52600.0,135800.0,69800.0,9100.0,6500.0,111900.0,15500.0,0.0,24000.0,"Current smoker, daily or occasional",0
5958,2020,Alberta,Females,2,0.0,9600.0,6400.0,218900.0,52600.0,135800.0,69800.0,9100.0,6500.0,111900.0,15500.0,0.0,24000.0,Diabetes,0
5959,2020,Alberta,Females,2,0.0,9600.0,6400.0,218900.0,52600.0,135800.0,69800.0,9100.0,6500.0,111900.0,15500.0,0.0,24000.0,"Exclusive breastfeeding, at least 6 months",0
5960,2020,Alberta,Females,2,175200.0,9600.0,6400.0,218900.0,52600.0,135800.0,69800.0,9100.0,6500.0,111900.0,15500.0,0.0,24000.0,"Fruit and vegetable consumption, 5 times or more per day",0
5961,2020,Alberta,Females,2,419300.0,9600.0,6400.0,218900.0,52600.0,135800.0,69800.0,9100.0,6500.0,111900.0,15500.0,0.0,24000.0,Has a regular healthcare provider,0
5962,2020,Alberta,Females,2,74900.0,9600.0,6400.0,218900.0,52600.0,135800.0,69800.0,9100.0,6500.0,111900.0,15500.0,0.0,24000.0,Heavy drinking,0
5963,2020,Alberta,Females,2,26100.0,9600.0,6400.0,218900.0,52600.0,135800.0,69800.0,9100.0,6500.0,111900.0,15500.0,0.0,24000.0,High blood pressure,0
5964,2020,Alberta,Females,2,228100.0,9600.0,6400.0,218900.0,52600.0,135800.0,69800.0,9100.0,6500.0,111900.0,15500.0,0.0,24000.0,Influenza immunization in the past 12 months,0
5965,2020,Alberta,Females,2,447400.0,9600.0,6400.0,218900.0,52600.0,135800.0,69800.0,9100.0,6500.0,111900.0,15500.0,0.0,24000.0,"Life satisfaction, satisfied or very satisfied",0
5966,2020,Alberta,Females,2,71600.0,9600.0,6400.0,218900.0,52600.0,135800.0,69800.0,9100.0,6500.0,111900.0,15500.0,0.0,24000.0,Mood disorder,0
5967,2020,Alberta,Females,2,41300.0,9600.0,6400.0,218900.0,52600.0,135800.0,69800.0,9100.0,6500.0,111900.0,15500.0,0.0,24000.0,"Perceived health, fair or poor",0
5968,2020,Alberta,Females,2,301300.0,9600.0,6400.0,218900.0,52600.0,135800.0,69800.0,9100.0,6500.0,111900.0,15500.0,0.0,24000.0,"Perceived health, very good or excellent",0
5969,2020,Alberta,Females,2,152400.0,9600.0,6400.0,218900.0,52600.0,135800.0,69800.0,9100.0,6500.0,111900.0,15500.0,0.0,24000.0,"Perceived life stress, most days quite a bit or extremely stressful",0
5970,2020,Alberta,Females,2,57600.0,9600.0,6400.0,218900.0,52600.0,135800.0,69800.0,9100.0,6500.0,111900.0,15500.0,0.0,24000.0,"Perceived mental health, fair or poor",0
5971,2020,Alberta,Females,2,275700.0,9600.0,6400.0,218900.0,52600.0,135800.0,69800.0,9100.0,6500.0,111900.0,15500.0,0.0,24000.0,"Perceived mental health, very good or excellent",0
5972,2020,Alberta,Females,2,262800.0,9600.0,6400.0,218900.0,52600.0,135800.0,69800.0,9100.0,6500.0,111900.0,15500.0,0.0,24000.0,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",0
5973,2020,Alberta,Females,2,349200.0,9600.0,6400.0,218900.0,52600.0,135800.0,69800.0,9100.0,6500.0,111900.0,15500.0,0.0,24000.0,"Sense of belonging to local community, somewhat strong or very strong",0
5974,2020,Alberta,Females,3,144200.0,0.0,0.0,166200.0,22400.0,37800.0,18200.0,1900.0,3400.0,33600.0,0.0,13900.0,4200.0,Arthritis (15 years and over),1
5975,2020,Alberta,Females,3,38200.0,0.0,0.0,166200.0,22400.0,37800.0,18200.0,1900.0,3400.0,33600.0,0.0,13900.0,4200.0,Asthma,1
5976,2020,Alberta,Females,3,128500.0,0.0,0.0,166200.0,22400.0,37800.0,18200.0,1900.0,3400.0,33600.0,0.0,13900.0,4200.0,"Body mass index, adjusted self-reported, adult (18 years and over), obese",1
5977,2020,Alberta,Females,3,133300.0,0.0,0.0,166200.0,22400.0,37800.0,18200.0,1900.0,3400.0,33600.0,0.0,13900.0,4200.0,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",1
5978,2020,Alberta,Females,3,0.0,0.0,0.0,166200.0,22400.0,37800.0,18200.0,1900.0,3400.0,33600.0,0.0,13900.0,4200.0,Breast milk feeding initiation,1
5979,2020,Alberta,Females,3,20600.0,0.0,0.0,166200.0,22400.0,37800.0,18200.0,1900.0,3400.0,33600.0,0.0,13900.0,4200.0,"Cannabis frequency of use in the past months, daily or almost daily",1
5980,2020,Alberta,Females,3,76200.0,0.0,0.0,166200.0,22400.0,37800.0,18200.0,1900.0,3400.0,33600.0,0.0,13900.0,4200.0,"Cannabis use, past 12 months",1
5981,2020,Alberta,Females,3,13100.0,0.0,0.0,166200.0,22400.0,37800.0,18200.0,1900.0,3400.0,33600.0,0.0,13900.0,4200.0,Chronic obstructive pulmonary disease (COPD; 35 years and over),1
5982,2020,Alberta,Females,3,0.0,0.0,0.0,166200.0,22400.0,37800.0,18200.0,1900.0,3400.0,33600.0,0.0,13900.0,4200.0,Contact with a medical doctor in the past 12 months,1
5983,2020,Alberta,Females,3,40900.0,0.0,0.0,166200.0,22400.0,37800.0,18200.0,1900.0,3400.0,33600.0,0.0,13900.0,4200.0,"Current smoker, daily",1
5984,2020,Alberta,Females,3,53400.0,0.0,0.0,166200.0,22400.0,37800.0,18200.0,1900.0,3400.0,33600.0,0.0,13900.0,4200.0,"Current smoker, daily or occasional",1
5985,2020,Alberta,Females,3,27700.0,0.0,0.0,166200.0,22400.0,37800.0,18200.0,1900.0,3400.0,33600.0,0.0,13900.0,4200.0,Diabetes,1
5986,2020,Alberta,Females,3,0.0,0.0,0.0,166200.0,22400.0,37800.0,18200.0,1900.0,3400.0,33600.0,0.0,13900.0,4200.0,"Exclusive breastfeeding, at least 6 months",1
5987,2020,Alberta,Females,3,102400.0,0.0,0.0,166200.0,22400.0,37800.0,18200.0,1900.0,3400.0,33600.0,0.0,13900.0,4200.0,"Fruit and vegetable consumption, 5 times or more per day",1
5988,2020,Alberta,Females,3,376900.0,0.0,0.0,166200.0,22400.0,37800.0,18200.0,1900.0,3400.0,33600.0,0.0,13900.0,4200.0,Has a regular healthcare provider,1
5989,2020,Alberta,Females,3,74300.0,0.0,0.0,166200.0,22400.0,37800.0,18200.0,1900.0,3400.0,33600.0,0.0,13900.0,4200.0,Heavy drinking,1
5990,2020,Alberta,Females,3,96000.0,0.0,0.0,166200.0,22400.0,37800.0,18200.0,1900.0,3400.0,33600.0,0.0,13900.0,4200.0,High blood pressure,1
5991,2020,Alberta,Females,3,208700.0,0.0,0.0,166200.0,22400.0,37800.0,18200.0,1900.0,3400.0,33600.0,0.0,13900.0,4200.0,Influenza immunization in the past 12 months,1
5992,2020,Alberta,Females,3,348100.0,0.0,0.0,166200.0,22400.0,37800.0,18200.0,1900.0,3400.0,33600.0,0.0,13900.0,4200.0,"Life satisfaction, satisfied or very satisfied",1
5993,2020,Alberta,Females,3,63000.0,0.0,0.0,166200.0,22400.0,37800.0,18200.0,1900.0,3400.0,33600.0,0.0,13900.0,4200.0,Mood disorder,1
5994,2020,Alberta,Females,3,50600.0,0.0,0.0,166200.0,22400.0,37800.0,18200.0,1900.0,3400.0,33600.0,0.0,13900.0,4200.0,"Perceived health, fair or poor",1
5995,2020,Alberta,Females,3,246600.0,0.0,0.0,166200.0,22400.0,37800.0,18200.0,1900.0,3400.0,33600.0,0.0,13900.0,4200.0,"Perceived health, very good or excellent",1
5996,2020,Alberta,Females,3,97600.0,0.0,0.0,166200.0,22400.0,37800.0,18200.0,1900.0,3400.0,33600.0,0.0,13900.0,4200.0,"Perceived life stress, most days quite a bit or extremely stressful",1
5997,2020,Alberta,Females,3,49400.0,0.0,0.0,166200.0,22400.0,37800.0,18200.0,1900.0,3400.0,33600.0,0.0,13900.0,4200.0,"Perceived mental health, fair or poor",1
5998,2020,Alberta,Females,3,258500.0,0.0,0.0,166200.0,22400.0,37800.0,18200.0,1900.0,3400.0,33600.0,0.0,13900.0,4200.0,"Perceived mental health, very good or excellent",1
5999,2020,Alberta,Females,3,234500.0,0.0,0.0,166200.0,22400.0,37800.0,18200.0,1900.0,3400.0,33600.0,0.0,13900.0,4200.0,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",1
6000,2020,Alberta,Females,3,259000.0,0.0,0.0,166200.0,22400.0,37800.0,18200.0,1900.0,3400.0,33600.0,0.0,13900.0,4200.0,"Sense of belonging to local community, somewhat strong or very strong",1
6001,2020,Alberta,Females,4,170000.0,0.0,0.0,477400.0,14800.0,9500.0,49300.0,0.0,0.0,9100.0,0.0,11400.0,0.0,Arthritis (15 years and over),1
6002,2020,Alberta,Females,4,27000.0,0.0,0.0,477400.0,14800.0,9500.0,49300.0,0.0,0.0,9100.0,0.0,11400.0,0.0,Asthma,1
6003,2020,Alberta,Females,4,82400.0,0.0,0.0,477400.0,14800.0,9500.0,49300.0,0.0,0.0,9100.0,0.0,11400.0,0.0,"Body mass index, adjusted self-reported, adult (18 years and over), obese",1
6004,2020,Alberta,Females,4,100700.0,0.0,0.0,477400.0,14800.0,9500.0,49300.0,0.0,0.0,9100.0,0.0,11400.0,0.0,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",1
6005,2020,Alberta,Females,4,0.0,0.0,0.0,477400.0,14800.0,9500.0,49300.0,0.0,0.0,9100.0,0.0,11400.0,0.0,Breast milk feeding initiation,1
6006,2020,Alberta,Females,4,12300.0,0.0,0.0,477400.0,14800.0,9500.0,49300.0,0.0,0.0,9100.0,0.0,11400.0,0.0,"Cannabis frequency of use in the past months, daily or almost daily",1
6007,2020,Alberta,Females,4,25700.0,0.0,0.0,477400.0,14800.0,9500.0,49300.0,0.0,0.0,9100.0,0.0,11400.0,0.0,"Cannabis use, past 12 months",1
