,Year,Province,Sex,Age_group,Indicators_Health,Num_Person_Health,J_L_R_Dissatisfied,J_L_R_Going_to_school,J_L_R_not_worked_last_year,J_L_R_Job_leavers,J_L_R_Jobs_losers,J_L_R_Never_worked,J_L_R_Other_reasons,J_L_R_Own_illness_disability,J_L_R_Permanent_layoff,J_L_R_Personal_family_reasons,J_L_R_Retired,J_L_R_Temporary_layoff
4902,2019,Nova Scotia,Females,1,"Perceived life stress, most days quite a bit or extremely stressful",18900.0,700.0,7800.0,4400.0,10800.0,6800.0,17800.0,0.0,0.0,6600.0,0.0,0.0,0.0
4903,2019,Nova Scotia,Females,1,"Perceived mental health, fair or poor",23700.0,700.0,7800.0,4400.0,10800.0,6800.0,17800.0,0.0,0.0,6600.0,0.0,0.0,0.0
4904,2019,Nova Scotia,Females,1,"Perceived mental health, very good or excellent",44600.0,700.0,7800.0,4400.0,10800.0,6800.0,17800.0,0.0,0.0,6600.0,0.0,0.0,0.0
4905,2019,Nova Scotia,Females,1,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",0.0,700.0,7800.0,4400.0,10800.0,6800.0,17800.0,0.0,0.0,6600.0,0.0,0.0,0.0
4906,2019,Nova Scotia,Females,1,"Sense of belonging to local community, somewhat strong or very strong",66600.0,700.0,7800.0,4400.0,10800.0,6800.0,17800.0,0.0,0.0,6600.0,0.0,0.0,0.0
4907,2019,Nova Scotia,Females,2,Arthritis (15 years and over),16400.0,1300.0,1900.0,42400.0,10800.0,10200.0,7100.0,800.0,1900.0,9700.0,2900.0,0.0,0.0
4908,2019,Nova Scotia,Females,2,Asthma,11400.0,1300.0,1900.0,42400.0,10800.0,10200.0,7100.0,800.0,1900.0,9700.0,2900.0,0.0,0.0
4909,2019,Nova Scotia,Females,2,"Body mass index, adjusted self-reported, adult (18 years and over), obese",29600.0,1300.0,1900.0,42400.0,10800.0,10200.0,7100.0,800.0,1900.0,9700.0,2900.0,0.0,0.0
4910,2019,Nova Scotia,Females,2,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",23900.0,1300.0,1900.0,42400.0,10800.0,10200.0,7100.0,800.0,1900.0,9700.0,2900.0,0.0,0.0
4911,2019,Nova Scotia,Females,2,Breast milk feeding initiation,0.0,1300.0,1900.0,42400.0,10800.0,10200.0,7100.0,800.0,1900.0,9700.0,2900.0,0.0,0.0
4912,2019,Nova Scotia,Females,2,"Cannabis frequency of use in the past months, daily or almost daily",7200.0,1300.0,1900.0,42400.0,10800.0,10200.0,7100.0,800.0,1900.0,9700.0,2900.0,0.0,0.0
4913,2019,Nova Scotia,Females,2,"Cannabis use, past 12 months",25400.0,1300.0,1900.0,42400.0,10800.0,10200.0,7100.0,800.0,1900.0,9700.0,2900.0,0.0,0.0
4914,2019,Nova Scotia,Females,2,Chronic obstructive pulmonary disease (COPD; 35 years and over),0.0,1300.0,1900.0,42400.0,10800.0,10200.0,7100.0,800.0,1900.0,9700.0,2900.0,0.0,0.0
4915,2019,Nova Scotia,Females,2,Contact with a medical doctor in the past 12 months,0.0,1300.0,1900.0,42400.0,10800.0,10200.0,7100.0,800.0,1900.0,9700.0,2900.0,0.0,0.0
4916,2019,Nova Scotia,Females,2,"Current smoker, daily",9400.0,1300.0,1900.0,42400.0,10800.0,10200.0,7100.0,800.0,1900.0,9700.0,2900.0,0.0,0.0
4917,2019,Nova Scotia,Females,2,"Current smoker, daily or occasional",12800.0,1300.0,1900.0,42400.0,10800.0,10200.0,7100.0,800.0,1900.0,9700.0,2900.0,0.0,0.0
4918,2019,Nova Scotia,Females,2,Diabetes,0.0,1300.0,1900.0,42400.0,10800.0,10200.0,7100.0,800.0,1900.0,9700.0,2900.0,0.0,0.0
4919,2019,Nova Scotia,Females,2,"Exclusive breastfeeding, at least 6 months",0.0,1300.0,1900.0,42400.0,10800.0,10200.0,7100.0,800.0,1900.0,9700.0,2900.0,0.0,0.0
4920,2019,Nova Scotia,Females,2,"Fruit and vegetable consumption, 5 times or more per day",27900.0,1300.0,1900.0,42400.0,10800.0,10200.0,7100.0,800.0,1900.0,9700.0,2900.0,0.0,0.0
4921,2019,Nova Scotia,Females,2,Has a regular healthcare provider,77000.0,1300.0,1900.0,42400.0,10800.0,10200.0,7100.0,800.0,1900.0,9700.0,2900.0,0.0,0.0
4922,2019,Nova Scotia,Females,2,Heavy drinking,13000.0,1300.0,1900.0,42400.0,10800.0,10200.0,7100.0,800.0,1900.0,9700.0,2900.0,0.0,0.0
4923,2019,Nova Scotia,Females,2,High blood pressure,9700.0,1300.0,1900.0,42400.0,10800.0,10200.0,7100.0,800.0,1900.0,9700.0,2900.0,0.0,0.0
4924,2019,Nova Scotia,Females,2,Influenza immunization in the past 12 months,39700.0,1300.0,1900.0,42400.0,10800.0,10200.0,7100.0,800.0,1900.0,9700.0,2900.0,0.0,0.0
4925,2019,Nova Scotia,Females,2,"Life satisfaction, satisfied or very satisfied",79700.0,1300.0,1900.0,42400.0,10800.0,10200.0,7100.0,800.0,1900.0,9700.0,2900.0,0.0,0.0
4926,2019,Nova Scotia,Females,2,Mood disorder,17000.0,1300.0,1900.0,42400.0,10800.0,10200.0,7100.0,800.0,1900.0,9700.0,2900.0,0.0,0.0
4927,2019,Nova Scotia,Females,2,"Perceived health, fair or poor",11300.0,1300.0,1900.0,42400.0,10800.0,10200.0,7100.0,800.0,1900.0,9700.0,2900.0,0.0,0.0
4928,2019,Nova Scotia,Females,2,"Perceived health, very good or excellent",48500.0,1300.0,1900.0,42400.0,10800.0,10200.0,7100.0,800.0,1900.0,9700.0,2900.0,0.0,0.0
4929,2019,Nova Scotia,Females,2,"Perceived life stress, most days quite a bit or extremely stressful",21900.0,1300.0,1900.0,42400.0,10800.0,10200.0,7100.0,800.0,1900.0,9700.0,2900.0,0.0,0.0
4930,2019,Nova Scotia,Females,2,"Perceived mental health, fair or poor",11400.0,1300.0,1900.0,42400.0,10800.0,10200.0,7100.0,800.0,1900.0,9700.0,2900.0,0.0,0.0
4931,2019,Nova Scotia,Females,2,"Perceived mental health, very good or excellent",56200.0,1300.0,1900.0,42400.0,10800.0,10200.0,7100.0,800.0,1900.0,9700.0,2900.0,0.0,0.0
4932,2019,Nova Scotia,Females,2,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",0.0,1300.0,1900.0,42400.0,10800.0,10200.0,7100.0,800.0,1900.0,9700.0,2900.0,0.0,0.0
4933,2019,Nova Scotia,Females,2,"Sense of belonging to local community, somewhat strong or very strong",64700.0,1300.0,1900.0,42400.0,10800.0,10200.0,7100.0,800.0,1900.0,9700.0,2900.0,0.0,0.0
4934,2019,Nova Scotia,Females,3,Arthritis (15 years and over),39400.0,0.0,0.0,56200.0,6900.0,5800.0,2600.0,0.0,500.0,5400.0,0.0,5100.0,0.0
4935,2019,Nova Scotia,Females,3,Asthma,9500.0,0.0,0.0,56200.0,6900.0,5800.0,2600.0,0.0,500.0,5400.0,0.0,5100.0,0.0
4936,2019,Nova Scotia,Females,3,"Body mass index, adjusted self-reported, adult (18 years and over), obese",39000.0,0.0,0.0,56200.0,6900.0,5800.0,2600.0,0.0,500.0,5400.0,0.0,5100.0,0.0
4937,2019,Nova Scotia,Females,3,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",35900.0,0.0,0.0,56200.0,6900.0,5800.0,2600.0,0.0,500.0,5400.0,0.0,5100.0,0.0
4938,2019,Nova Scotia,Females,3,Breast milk feeding initiation,0.0,0.0,0.0,56200.0,6900.0,5800.0,2600.0,0.0,500.0,5400.0,0.0,5100.0,0.0
4939,2019,Nova Scotia,Females,3,"Cannabis frequency of use in the past months, daily or almost daily",6600.0,0.0,0.0,56200.0,6900.0,5800.0,2600.0,0.0,500.0,5400.0,0.0,5100.0,0.0
4940,2019,Nova Scotia,Females,3,"Cannabis use, past 12 months",18400.0,0.0,0.0,56200.0,6900.0,5800.0,2600.0,0.0,500.0,5400.0,0.0,5100.0,0.0
4941,2019,Nova Scotia,Females,3,Chronic obstructive pulmonary disease (COPD; 35 years and over),8300.0,0.0,0.0,56200.0,6900.0,5800.0,2600.0,0.0,500.0,5400.0,0.0,5100.0,0.0
4942,2019,Nova Scotia,Females,3,Contact with a medical doctor in the past 12 months,0.0,0.0,0.0,56200.0,6900.0,5800.0,2600.0,0.0,500.0,5400.0,0.0,5100.0,0.0
4943,2019,Nova Scotia,Females,3,"Current smoker, daily",18400.0,0.0,0.0,56200.0,6900.0,5800.0,2600.0,0.0,500.0,5400.0,0.0,5100.0,0.0
4944,2019,Nova Scotia,Females,3,"Current smoker, daily or occasional",20600.0,0.0,0.0,56200.0,6900.0,5800.0,2600.0,0.0,500.0,5400.0,0.0,5100.0,0.0
4945,2019,Nova Scotia,Females,3,Diabetes,9700.0,0.0,0.0,56200.0,6900.0,5800.0,2600.0,0.0,500.0,5400.0,0.0,5100.0,0.0
4946,2019,Nova Scotia,Females,3,"Exclusive breastfeeding, at least 6 months",0.0,0.0,0.0,56200.0,6900.0,5800.0,2600.0,0.0,500.0,5400.0,0.0,5100.0,0.0
4947,2019,Nova Scotia,Females,3,"Fruit and vegetable consumption, 5 times or more per day",33400.0,0.0,0.0,56200.0,6900.0,5800.0,2600.0,0.0,500.0,5400.0,0.0,5100.0,0.0
4948,2019,Nova Scotia,Females,3,Has a regular healthcare provider,100900.0,0.0,0.0,56200.0,6900.0,5800.0,2600.0,0.0,500.0,5400.0,0.0,5100.0,0.0
4949,2019,Nova Scotia,Females,3,Heavy drinking,16900.0,0.0,0.0,56200.0,6900.0,5800.0,2600.0,0.0,500.0,5400.0,0.0,5100.0,0.0
4950,2019,Nova Scotia,Females,3,High blood pressure,25200.0,0.0,0.0,56200.0,6900.0,5800.0,2600.0,0.0,500.0,5400.0,0.0,5100.0,0.0
4951,2019,Nova Scotia,Females,3,Influenza immunization in the past 12 months,61700.0,0.0,0.0,56200.0,6900.0,5800.0,2600.0,0.0,500.0,5400.0,0.0,5100.0,0.0
4952,2019,Nova Scotia,Females,3,"Life satisfaction, satisfied or very satisfied",100900.0,0.0,0.0,56200.0,6900.0,5800.0,2600.0,0.0,500.0,5400.0,0.0,5100.0,0.0
4953,2019,Nova Scotia,Females,3,Mood disorder,15100.0,0.0,0.0,56200.0,6900.0,5800.0,2600.0,0.0,500.0,5400.0,0.0,5100.0,0.0
4954,2019,Nova Scotia,Females,3,"Perceived health, fair or poor",15100.0,0.0,0.0,56200.0,6900.0,5800.0,2600.0,0.0,500.0,5400.0,0.0,5100.0,0.0
4955,2019,Nova Scotia,Females,3,"Perceived health, very good or excellent",55300.0,0.0,0.0,56200.0,6900.0,5800.0,2600.0,0.0,500.0,5400.0,0.0,5100.0,0.0
4956,2019,Nova Scotia,Females,3,"Perceived life stress, most days quite a bit or extremely stressful",23600.0,0.0,0.0,56200.0,6900.0,5800.0,2600.0,0.0,500.0,5400.0,0.0,5100.0,0.0
4957,2019,Nova Scotia,Females,3,"Perceived mental health, fair or poor",9200.0,0.0,0.0,56200.0,6900.0,5800.0,2600.0,0.0,500.0,5400.0,0.0,5100.0,0.0
4958,2019,Nova Scotia,Females,3,"Perceived mental health, very good or excellent",67100.0,0.0,0.0,56200.0,6900.0,5800.0,2600.0,0.0,500.0,5400.0,0.0,5100.0,0.0
4959,2019,Nova Scotia,Females,3,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",0.0,0.0,0.0,56200.0,6900.0,5800.0,2600.0,0.0,500.0,5400.0,0.0,5100.0,0.0
4960,2019,Nova Scotia,Females,3,"Sense of belonging to local community, somewhat strong or very strong",86200.0,0.0,0.0,56200.0,6900.0,5800.0,2600.0,0.0,500.0,5400.0,0.0,5100.0,0.0
4961,2019,Nova Scotia,Females,4,Arthritis (15 years and over),63500.0,0.0,0.0,171900.0,3700.0,1700.0,11000.0,0.0,0.0,1600.0,0.0,3200.0,0.0
4962,2019,Nova Scotia,Females,4,Asthma,8600.0,0.0,0.0,171900.0,3700.0,1700.0,11000.0,0.0,0.0,1600.0,0.0,3200.0,0.0
4963,2019,Nova Scotia,Females,4,"Body mass index, adjusted self-reported, adult (18 years and over), obese",31500.0,0.0,0.0,171900.0,3700.0,1700.0,11000.0,0.0,0.0,1600.0,0.0,3200.0,0.0
4964,2019,Nova Scotia,Females,4,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",32600.0,0.0,0.0,171900.0,3700.0,1700.0,11000.0,0.0,0.0,1600.0,0.0,3200.0,0.0
4965,2019,Nova Scotia,Females,4,Breast milk feeding initiation,0.0,0.0,0.0,171900.0,3700.0,1700.0,11000.0,0.0,0.0,1600.0,0.0,3200.0,0.0
4966,2019,Nova Scotia,Females,4,"Cannabis frequency of use in the past months, daily or almost daily",3200.0,0.0,0.0,171900.0,3700.0,1700.0,11000.0,0.0,0.0,1600.0,0.0,3200.0,0.0
4967,2019,Nova Scotia,Females,4,"Cannabis use, past 12 months",7800.0,0.0,0.0,171900.0,3700.0,1700.0,11000.0,0.0,0.0,1600.0,0.0,3200.0,0.0
4968,2019,Nova Scotia,Females,4,Chronic obstructive pulmonary disease (COPD; 35 years and over),11400.0,0.0,0.0,171900.0,3700.0,1700.0,11000.0,0.0,0.0,1600.0,0.0,3200.0,0.0
4969,2019,Nova Scotia,Females,4,Contact with a medical doctor in the past 12 months,0.0,0.0,0.0,171900.0,3700.0,1700.0,11000.0,0.0,0.0,1600.0,0.0,3200.0,0.0
4970,2019,Nova Scotia,Females,4,"Current smoker, daily",7400.0,0.0,0.0,171900.0,3700.0,1700.0,11000.0,0.0,0.0,1600.0,0.0,3200.0,0.0
4971,2019,Nova Scotia,Females,4,"Current smoker, daily or occasional",9400.0,0.0,0.0,171900.0,3700.0,1700.0,11000.0,0.0,0.0,1600.0,0.0,3200.0,0.0
4972,2019,Nova Scotia,Females,4,Diabetes,16900.0,0.0,0.0,171900.0,3700.0,1700.0,11000.0,0.0,0.0,1600.0,0.0,3200.0,0.0
4973,2019,Nova Scotia,Females,4,"Exclusive breastfeeding, at least 6 months",0.0,0.0,0.0,171900.0,3700.0,1700.0,11000.0,0.0,0.0,1600.0,0.0,3200.0,0.0
4974,2019,Nova Scotia,Females,4,"Fruit and vegetable consumption, 5 times or more per day",29000.0,0.0,0.0,171900.0,3700.0,1700.0,11000.0,0.0,0.0,1600.0,0.0,3200.0,0.0
4975,2019,Nova Scotia,Females,4,Has a regular healthcare provider,94000.0,0.0,0.0,171900.0,3700.0,1700.0,11000.0,0.0,0.0,1600.0,0.0,3200.0,0.0
4976,2019,Nova Scotia,Females,4,Heavy drinking,6400.0,0.0,0.0,171900.0,3700.0,1700.0,11000.0,0.0,0.0,1600.0,0.0,3200.0,0.0
4977,2019,Nova Scotia,Females,4,High blood pressure,49600.0,0.0,0.0,171900.0,3700.0,1700.0,11000.0,0.0,0.0,1600.0,0.0,3200.0,0.0
4978,2019,Nova Scotia,Females,4,Influenza immunization in the past 12 months,72500.0,0.0,0.0,171900.0,3700.0,1700.0,11000.0,0.0,0.0,1600.0,0.0,3200.0,0.0
4979,2019,Nova Scotia,Females,4,"Life satisfaction, satisfied or very satisfied",88900.0,0.0,0.0,171900.0,3700.0,1700.0,11000.0,0.0,0.0,1600.0,0.0,3200.0,0.0
4980,2019,Nova Scotia,Females,4,Mood disorder,9200.0,0.0,0.0,171900.0,3700.0,1700.0,11000.0,0.0,0.0,1600.0,0.0,3200.0,0.0
4981,2019,Nova Scotia,Females,4,"Perceived health, fair or poor",22500.0,0.0,0.0,171900.0,3700.0,1700.0,11000.0,0.0,0.0,1600.0,0.0,3200.0,0.0
4982,2019,Nova Scotia,Females,4,"Perceived health, very good or excellent",51500.0,0.0,0.0,171900.0,3700.0,1700.0,11000.0,0.0,0.0,1600.0,0.0,3200.0,0.0
4983,2019,Nova Scotia,Females,4,"Perceived life stress, most days quite a bit or extremely stressful",14800.0,0.0,0.0,171900.0,3700.0,1700.0,11000.0,0.0,0.0,1600.0,0.0,3200.0,0.0
4984,2019,Nova Scotia,Females,4,"Perceived mental health, fair or poor",6400.0,0.0,0.0,171900.0,3700.0,1700.0,11000.0,0.0,0.0,1600.0,0.0,3200.0,0.0
4985,2019,Nova Scotia,Females,4,"Perceived mental health, very good or excellent",68300.0,0.0,0.0,171900.0,3700.0,1700.0,11000.0,0.0,0.0,1600.0,0.0,3200.0,0.0
4986,2019,Nova Scotia,Females,4,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",0.0,0.0,0.0,171900.0,3700.0,1700.0,11000.0,0.0,0.0,1600.0,0.0,3200.0,0.0
4987,2019,Nova Scotia,Females,4,"Sense of belonging to local community, somewhat strong or very strong",79200.0,0.0,0.0,171900.0,3700.0,1700.0,11000.0,0.0,0.0,1600.0,0.0,3200.0,0.0
4988,2019,Nova Scotia,Males,1,Arthritis (15 years and over),0.0,1200.0,9900.0,2600.0,12400.0,10700.0,20800.0,0.0,0.0,10200.0,0.0,0.0,0.0
4989,2019,Nova Scotia,Males,1,Asthma,0.0,1200.0,9900.0,2600.0,12400.0,10700.0,20800.0,0.0,0.0,10200.0,0.0,0.0,0.0
4990,2019,Nova Scotia,Males,1,"Body mass index, adjusted self-reported, adult (18 years and over), obese",28400.0,1200.0,9900.0,2600.0,12400.0,10700.0,20800.0,0.0,0.0,10200.0,0.0,0.0,0.0
4991,2019,Nova Scotia,Males,1,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",27100.0,1200.0,9900.0,2600.0,12400.0,10700.0,20800.0,0.0,0.0,10200.0,0.0,0.0,0.0
4992,2019,Nova Scotia,Males,1,"Cannabis frequency of use in the past months, daily or almost daily",22400.0,1200.0,9900.0,2600.0,12400.0,10700.0,20800.0,0.0,0.0,10200.0,0.0,0.0,0.0
4993,2019,Nova Scotia,Males,1,"Cannabis use, past 12 months",53500.0,1200.0,9900.0,2600.0,12400.0,10700.0,20800.0,0.0,0.0,10200.0,0.0,0.0,0.0
4994,2019,Nova Scotia,Males,1,Chronic obstructive pulmonary disease (COPD; 35 years and over),0.0,1200.0,9900.0,2600.0,12400.0,10700.0,20800.0,0.0,0.0,10200.0,0.0,0.0,0.0
4995,2019,Nova Scotia,Males,1,Contact with a medical doctor in the past 12 months,0.0,1200.0,9900.0,2600.0,12400.0,10700.0,20800.0,0.0,0.0,10200.0,0.0,0.0,0.0
4996,2019,Nova Scotia,Males,1,"Current smoker, daily",13000.0,1200.0,9900.0,2600.0,12400.0,10700.0,20800.0,0.0,0.0,10200.0,0.0,0.0,0.0
4997,2019,Nova Scotia,Males,1,"Current smoker, daily or occasional",20900.0,1200.0,9900.0,2600.0,12400.0,10700.0,20800.0,0.0,0.0,10200.0,0.0,0.0,0.0
4998,2019,Nova Scotia,Males,1,Diabetes,0.0,1200.0,9900.0,2600.0,12400.0,10700.0,20800.0,0.0,0.0,10200.0,0.0,0.0,0.0
4999,2019,Nova Scotia,Males,1,"Fruit and vegetable consumption, 5 times or more per day",13000.0,1200.0,9900.0,2600.0,12400.0,10700.0,20800.0,0.0,0.0,10200.0,0.0,0.0,0.0
5000,2019,Nova Scotia,Males,1,Has a regular healthcare provider,76300.0,1200.0,9900.0,2600.0,12400.0,10700.0,20800.0,0.0,0.0,10200.0,0.0,0.0,0.0
5001,2019,Nova Scotia,Males,1,Heavy drinking,41600.0,1200.0,9900.0,2600.0,12400.0,10700.0,20800.0,0.0,0.0,10200.0,0.0,0.0,0.0
5002,2019,Nova Scotia,Males,1,High blood pressure,0.0,1200.0,9900.0,2600.0,12400.0,10700.0,20800.0,0.0,0.0,10200.0,0.0,0.0,0.0
5003,2019,Nova Scotia,Males,1,Influenza immunization in the past 12 months,28300.0,1200.0,9900.0,2600.0,12400.0,10700.0,20800.0,0.0,0.0,10200.0,0.0,0.0,0.0
5004,2019,Nova Scotia,Males,1,"Life satisfaction, satisfied or very satisfied",88600.0,1200.0,9900.0,2600.0,12400.0,10700.0,20800.0,0.0,0.0,10200.0,0.0,0.0,0.0
5005,2019,Nova Scotia,Males,1,Mood disorder,14200.0,1200.0,9900.0,2600.0,12400.0,10700.0,20800.0,0.0,0.0,10200.0,0.0,0.0,0.0
5006,2019,Nova Scotia,Males,1,"Perceived health, fair or poor",10400.0,1200.0,9900.0,2600.0,12400.0,10700.0,20800.0,0.0,0.0,10200.0,0.0,0.0,0.0
5007,2019,Nova Scotia,Males,1,"Perceived health, very good or excellent",66000.0,1200.0,9900.0,2600.0,12400.0,10700.0,20800.0,0.0,0.0,10200.0,0.0,0.0,0.0
5008,2019,Nova Scotia,Males,1,"Perceived life stress, most days quite a bit or extremely stressful",21500.0,1200.0,9900.0,2600.0,12400.0,10700.0,20800.0,0.0,0.0,10200.0,0.0,0.0,0.0
5009,2019,Nova Scotia,Males,1,"Perceived mental health, fair or poor",15000.0,1200.0,9900.0,2600.0,12400.0,10700.0,20800.0,0.0,0.0,10200.0,0.0,0.0,0.0
5010,2019,Nova Scotia,Males,1,"Perceived mental health, very good or excellent",60200.0,1200.0,9900.0,2600.0,12400.0,10700.0,20800.0,0.0,0.0,10200.0,0.0,0.0,0.0
5011,2019,Nova Scotia,Males,1,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",0.0,1200.0,9900.0,2600.0,12400.0,10700.0,20800.0,0.0,0.0,10200.0,0.0,0.0,0.0
5012,2019,Nova Scotia,Males,1,"Sense of belonging to local community, somewhat strong or very strong",63800.0,1200.0,9900.0,2600.0,12400.0,10700.0,20800.0,0.0,0.0,10200.0,0.0,0.0,0.0
5013,2019,Nova Scotia,Males,2,Arthritis (15 years and over),17100.0,2200.0,2600.0,26800.0,9400.0,19200.0,5100.0,600.0,2200.0,18000.0,0.0,0.0,1200.0
5014,2019,Nova Scotia,Males,2,Asthma,0.0,2200.0,2600.0,26800.0,9400.0,19200.0,5100.0,600.0,2200.0,18000.0,0.0,0.0,1200.0
5015,2019,Nova Scotia,Males,2,"Body mass index, adjusted self-reported, adult (18 years and over), obese",35000.0,2200.0,2600.0,26800.0,9400.0,19200.0,5100.0,600.0,2200.0,18000.0,0.0,0.0,1200.0
5016,2019,Nova Scotia,Males,2,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",28700.0,2200.0,2600.0,26800.0,9400.0,19200.0,5100.0,600.0,2200.0,18000.0,0.0,0.0,1200.0
5017,2019,Nova Scotia,Males,2,"Cannabis frequency of use in the past months, daily or almost daily",16100.0,2200.0,2600.0,26800.0,9400.0,19200.0,5100.0,600.0,2200.0,18000.0,0.0,0.0,1200.0
5018,2019,Nova Scotia,Males,2,"Cannabis use, past 12 months",39100.0,2200.0,2600.0,26800.0,9400.0,19200.0,5100.0,600.0,2200.0,18000.0,0.0,0.0,1200.0
5019,2019,Nova Scotia,Males,2,Chronic obstructive pulmonary disease (COPD; 35 years and over),0.0,2200.0,2600.0,26800.0,9400.0,19200.0,5100.0,600.0,2200.0,18000.0,0.0,0.0,1200.0
5020,2019,Nova Scotia,Males,2,Contact with a medical doctor in the past 12 months,0.0,2200.0,2600.0,26800.0,9400.0,19200.0,5100.0,600.0,2200.0,18000.0,0.0,0.0,1200.0
5021,2019,Nova Scotia,Males,2,"Current smoker, daily",18900.0,2200.0,2600.0,26800.0,9400.0,19200.0,5100.0,600.0,2200.0,18000.0,0.0,0.0,1200.0
5022,2019,Nova Scotia,Males,2,"Current smoker, daily or occasional",25300.0,2200.0,2600.0,26800.0,9400.0,19200.0,5100.0,600.0,2200.0,18000.0,0.0,0.0,1200.0
5023,2019,Nova Scotia,Males,2,Diabetes,0.0,2200.0,2600.0,26800.0,9400.0,19200.0,5100.0,600.0,2200.0,18000.0,0.0,0.0,1200.0
5024,2019,Nova Scotia,Males,2,"Fruit and vegetable consumption, 5 times or more per day",14900.0,2200.0,2600.0,26800.0,9400.0,19200.0,5100.0,600.0,2200.0,18000.0,0.0,0.0,1200.0
5025,2019,Nova Scotia,Males,2,Has a regular healthcare provider,65800.0,2200.0,2600.0,26800.0,9400.0,19200.0,5100.0,600.0,2200.0,18000.0,0.0,0.0,1200.0
5026,2019,Nova Scotia,Males,2,Heavy drinking,27400.0,2200.0,2600.0,26800.0,9400.0,19200.0,5100.0,600.0,2200.0,18000.0,0.0,0.0,1200.0
5027,2019,Nova Scotia,Males,2,High blood pressure,9300.0,2200.0,2600.0,26800.0,9400.0,19200.0,5100.0,600.0,2200.0,18000.0,0.0,0.0,1200.0
5028,2019,Nova Scotia,Males,2,Influenza immunization in the past 12 months,29700.0,2200.0,2600.0,26800.0,9400.0,19200.0,5100.0,600.0,2200.0,18000.0,0.0,0.0,1200.0
5029,2019,Nova Scotia,Males,2,"Life satisfaction, satisfied or very satisfied",71100.0,2200.0,2600.0,26800.0,9400.0,19200.0,5100.0,600.0,2200.0,18000.0,0.0,0.0,1200.0
5030,2019,Nova Scotia,Males,2,Mood disorder,7800.0,2200.0,2600.0,26800.0,9400.0,19200.0,5100.0,600.0,2200.0,18000.0,0.0,0.0,1200.0
5031,2019,Nova Scotia,Males,2,"Perceived health, fair or poor",9200.0,2200.0,2600.0,26800.0,9400.0,19200.0,5100.0,600.0,2200.0,18000.0,0.0,0.0,1200.0
5032,2019,Nova Scotia,Males,2,"Perceived health, very good or excellent",51700.0,2200.0,2600.0,26800.0,9400.0,19200.0,5100.0,600.0,2200.0,18000.0,0.0,0.0,1200.0
5033,2019,Nova Scotia,Males,2,"Perceived life stress, most days quite a bit or extremely stressful",16100.0,2200.0,2600.0,26800.0,9400.0,19200.0,5100.0,600.0,2200.0,18000.0,0.0,0.0,1200.0
5034,2019,Nova Scotia,Males,2,"Perceived mental health, fair or poor",11400.0,2200.0,2600.0,26800.0,9400.0,19200.0,5100.0,600.0,2200.0,18000.0,0.0,0.0,1200.0
5035,2019,Nova Scotia,Males,2,"Perceived mental health, very good or excellent",51100.0,2200.0,2600.0,26800.0,9400.0,19200.0,5100.0,600.0,2200.0,18000.0,0.0,0.0,1200.0
5036,2019,Nova Scotia,Males,2,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",0.0,2200.0,2600.0,26800.0,9400.0,19200.0,5100.0,600.0,2200.0,18000.0,0.0,0.0,1200.0
5037,2019,Nova Scotia,Males,2,"Sense of belonging to local community, somewhat strong or very strong",51100.0,2200.0,2600.0,26800.0,9400.0,19200.0,5100.0,600.0,2200.0,18000.0,0.0,0.0,1200.0
5038,2019,Nova Scotia,Males,3,Arthritis (15 years and over),29700.0,0.0,0.0,42800.0,5100.0,8600.0,1000.0,0.0,1200.0,7800.0,0.0,3000.0,0.0
5039,2019,Nova Scotia,Males,3,Asthma,5100.0,0.0,0.0,42800.0,5100.0,8600.0,1000.0,0.0,1200.0,7800.0,0.0,3000.0,0.0
5040,2019,Nova Scotia,Males,3,"Body mass index, adjusted self-reported, adult (18 years and over), obese",32300.0,0.0,0.0,42800.0,5100.0,8600.0,1000.0,0.0,1200.0,7800.0,0.0,3000.0,0.0
5041,2019,Nova Scotia,Males,3,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",46100.0,0.0,0.0,42800.0,5100.0,8600.0,1000.0,0.0,1200.0,7800.0,0.0,3000.0,0.0
5042,2019,Nova Scotia,Males,3,"Cannabis frequency of use in the past months, daily or almost daily",16300.0,0.0,0.0,42800.0,5100.0,8600.0,1000.0,0.0,1200.0,7800.0,0.0,3000.0,0.0
5043,2019,Nova Scotia,Males,3,"Cannabis use, past 12 months",34800.0,0.0,0.0,42800.0,5100.0,8600.0,1000.0,0.0,1200.0,7800.0,0.0,3000.0,0.0
5044,2019,Nova Scotia,Males,3,Chronic obstructive pulmonary disease (COPD; 35 years and over),6300.0,0.0,0.0,42800.0,5100.0,8600.0,1000.0,0.0,1200.0,7800.0,0.0,3000.0,0.0
